"","id","Longitude","Latitude","Altitude","VelocityX","VelocityY","VelocityZ","DroneHeading","Battery","Voltage","Current","Date","Method","VelocitySolid","Power","Velocity"
"3635",7477,151.228330654674,-33.9315860330661,10,-1.60000002384186,10.8000001907349,0,100,51,14710,-10319,"2016-08-25 14:16:47","11 ms loop long",11,151.79249,10.9178754433346
"3637",7479,151.228564134085,-33.9316206502048,10,-1.89999997615814,10.8000001907349,0,99.4,51,14709,-10088,"2016-08-25 14:16:49","11 ms loop long",11,148.384392,10.9658562834498
"3638",7480,151.228681623389,-33.9316373231936,10,-1.60000002384186,10.8999996185303,0,100.2,50,14715,-9982,"2016-08-25 14:16:50","11 ms loop long",11,146.88513,11.0168049706008
"3639",7481,151.228800688622,-33.9316523997875,9.89999961853027,-1.60000002384186,10.8000001907349,0,100.1,50,14701,-10477,"2016-08-25 14:16:51","11 ms loop long",11,154.022377,10.9178754433346
"3653",7495,151.228600471647,-33.9316219363409,10.1000003814697,1.79999995231628,-10.8999996185303,0,-79.3,49,14609,-12493,"2016-08-25 14:17:05","11 ms loop long",11,182.510237,11.0476237948393
"3655",7497,151.228365242024,-33.9315869525504,10,2,-10.8000001907349,0.100000001490116,-78.7,49,14673,-10085,"2016-08-25 14:17:07","11 ms loop long",11,147.977205,10.9840795754661
"3656",7498,151.228247201124,-33.9315700184,9.89999961853027,1.89999997615814,-10.8999996185303,0,-79,49,14673,-10085,"2016-08-25 14:17:08","11 ms loop long",11,147.977205,11.0643568088417
"3657",7499,151.228129029715,-33.9315525721811,9.80000019073486,1.89999997615814,-10.8999996185303,-0.100000001490116,-79,49,14679,-8912,"2016-08-25 14:17:09","11 ms loop long",11,130.819248,11.0648087011778
"3658",7500,151.228010889548,-33.9315359580199,9.80000019073486,1.89999997615814,-10.8999996185303,-0.100000001490116,-79.1,49,14647,-10654,"2016-08-25 14:17:10","11 ms loop long",11,156.049138,11.0648087011778
"3659",7501,151.227892985177,-33.9315196264335,9.80000019073486,1.70000004768372,-10.8999996185303,-0.100000001490116,-79.3,49,14680,-10735,"2016-08-25 14:17:11","11 ms loop long",11,157.5898,11.0322251539018
"3660",7502,151.227774992721,-33.9315044362601,9.80000019073486,1.70000004768372,-10.8999996185303,0,-79.3,49,14705,-10171,"2016-08-25 14:17:12","11 ms loop long",11,149.564555,11.0317719268522
"3662",7504,151.227536740627,-33.9314706802053,9.69999980926514,1.79999995231628,-10.8999996185303,-0.200000002980232,-78.9,49,14668,-10423,"2016-08-25 14:17:14","11 ms loop long",11,152.884564,11.0494339906391
"3665",7507,151.227186516645,-33.9314205757373,9.80000019073486,1.89999997615814,-10.8000001907349,0,-79.9,49,14762,-8220,"2016-08-25 14:17:17","11 ms loop long",11,121.34364,10.9658562834498
"3666",7508,151.22706794539,-33.9314027352464,9.80000019073486,1.70000004768372,-10.8999996185303,-0.100000001490116,-79.3,49,14671,-10125,"2016-08-25 14:17:18","11 ms loop long",11,148.543875,11.0322251539018
"3667",7509,151.226950114892,-33.9313869103354,9.80000019073486,1.70000004768372,-10.8000001907349,0,-79,49,14659,-10327,"2016-08-25 14:17:19","11 ms loop long",11,151.383493,10.9329778323199
"3668",7510,151.226839813471,-33.9313716819779,9.80000019073486,1.29999995231628,-8.89999961853027,-0.200000002980232,-79.4,49,14659,-10327,"2016-08-25 14:17:20","11 ms loop long",11,151.383493,8.99666566495907
"3675",7517,151.226757155819,-33.9313542607674,9.80000019073486,-1.29999995231628,3.79999995231628,-0.100000001490116,102.5,48,14611,-11398,"2016-08-25 14:17:27","11 ms loop long",11,166.536178,4.01746182482473
"3681",7523,151.227320183247,-33.9314407667888,10.1000003814697,-2,10.8999996185303,0,99.3,48,14562,-12926,"2016-08-25 14:17:33","11 ms loop long",11,188.228412,11.0819669591621
"3683",7525,151.227557414867,-33.9314767098872,10.1999998092651,-2,10.8999996185303,0,99.2,48,14606,-10454,"2016-08-25 14:17:35","11 ms loop long",11,152.691124,11.0819669591621
"3684",7526,151.227675025981,-33.9314942879158,10.3000001907349,-1.89999997615814,10.8000001907349,0.100000001490116,99.5,48,14606,-10454,"2016-08-25 14:17:36","11 ms loop long",11,152.691124,10.9663122347293
"3685",7527,151.227791513414,-33.9315115806086,10.1999998092651,-1.79999995231628,10.8000001907349,0.200000002980232,100.1,48,14677,-8931,"2016-08-25 14:17:37","11 ms loop long",11,131.080287,10.950799237928
"3686",7528,151.227908590697,-33.9315274544054,10.1000003814697,-1.70000004768372,10.8999996185303,0.100000001490116,100.7,48,14677,-8931,"2016-08-25 14:17:38","11 ms loop long",11,131.080287,11.0322251539018
"3687",7529,151.228026494861,-33.9315446601439,10.1999998092651,-1.89999997615814,10.8999996185303,0,99.4,47,14655,-9717,"2016-08-25 14:17:39","11 ms loop long",11,142.402635,11.0643568088417
"3690",7532,151.228375454242,-33.9315948778831,10.1000003814697,-1.89999997615814,10.8000001907349,0.100000001490116,100,47,14641,-9695,"2016-08-25 14:17:42","11 ms loop long",11,141.944495,10.9663122347293
"3706",7548,151.228820275743,-33.9316474121494,10,1.89999997615814,-9.89999961853027,0,-77.9,46,14582,-10884,"2016-08-25 14:17:58","11 ms loop long",11,158.710488,10.0806742014758
"3709",7551,151.228473022749,-33.9316006437256,9.89999961853027,1.89999997615814,-10.8999996185303,0,-79.2,46,14584,-10827,"2016-08-25 14:18:01","11 ms loop long",11,157.900968,11.0643568088417
"3710",7552,151.228354379351,-33.9315839796591,9.89999961853027,1.89999997615814,-10.8999996185303,0,-79.5,46,14568,-10457,"2016-08-25 14:18:02","11 ms loop long",11,152.337576,11.0643568088417
"3711",7553,151.228236375457,-33.9315682407592,9.89999961853027,1.79999995231628,-10.8999996185303,0,-79.2,46,14644,-9627,"2016-08-25 14:18:03","11 ms loop long",11,140.977788,11.0476237948393
"3712",7554,151.228118809606,-33.9315518613183,9.89999961853027,1.89999997615814,-10.8000001907349,0,-79.4,46,14669,-9580,"2016-08-25 14:18:04","11 ms loop long",11,140.52902,10.9658562834498
"3713",7555,151.228001981817,-33.9315345835269,9.89999961853027,1.79999995231628,-10.8000001907349,0,-78.5,46,14656,-8886,"2016-08-25 14:18:05","11 ms loop long",11,130.233216,10.9489727348374
"3714",7556,151.227885330936,-33.9315176327435,9.89999961853027,1.79999995231628,-10.8999996185303,0,-78.1,46,14675,-9049,"2016-08-25 14:18:06","11 ms loop long",11,132.794075,11.0476237948393
"3715",7557,151.227767807663,-33.9315013466452,9.89999961853027,1.70000004768372,-10.8999996185303,0,-78.2,45,14672,-9195,"2016-08-25 14:18:07","11 ms loop long",11,134.90904,11.0317719268522
"3716",7558,151.227651302375,-33.9314848931997,9.80000019073486,1.79999995231628,-10.8999996185303,0,-80.1,45,14671,-9029,"2016-08-25 14:18:08","11 ms loop long",11,132.464459,11.0476237948393
"3717",7559,151.227533753121,-33.9314678134003,9.69999980926514,1.70000004768372,-10.8999996185303,-0.100000001490116,-79.4,45,14713,-8498,"2016-08-25 14:18:09","11 ms loop long",11,125.031074,11.0322251539018
"3718",7560,151.227415350128,-33.9314505248461,9.60000038146973,1.79999995231628,-10.8999996185303,-0.100000001490116,-80.5,45,14652,-9703,"2016-08-25 14:18:10","11 ms loop long",11,142.168356,11.0480763715951
"3719",7561,151.22729735842,-33.9314335413912,9.69999980926514,1.60000002384186,-10.8999996185303,-0.300000011920929,-80.1,45,14634,-9889,"2016-08-25 14:18:11","11 ms loop long",11,144.715626,11.0208888828174
"3720",7562,151.227180883368,-33.9314174372806,9.80000019073486,1.79999995231628,-10.8000001907349,-0.100000001490116,-79.7,45,14634,-9889,"2016-08-25 14:18:12","11 ms loop long",11,144.715626,10.9494293891741
"3721",7563,151.227064008346,-33.9314009422585,10,1.60000002384186,-10.8000001907349,-0.100000001490116,-78,45,14616,-10221,"2016-08-25 14:18:13","11 ms loop long",11,149.390136,10.9183333983015
"3722",7564,151.226947014569,-33.93138462069,10,1.79999995231628,-10.8000001907349,0,-79.8,45,14616,-10221,"2016-08-25 14:18:14","11 ms loop long",11,149.390136,10.9489727348374
"3723",7565,151.226837637317,-33.93136934193,9.80000019073486,1.20000004768372,-8.89999961853027,-0.100000001490116,-80.8,45,14644,-8875,"2016-08-25 14:18:15","11 ms loop long",11,129.9655,8.98109087608949
"3738",7580,151.227548328827,-33.9314728595643,10.1000003814697,-2.09999990463257,10.8999996185303,0,100.1,44,14631,-8928,"2016-08-25 14:18:30","11 ms loop long",11,130.625568,11.100450048688
"3740",7582,151.227783307584,-33.9315063273394,9.80000019073486,-2.09999990463257,10.8000001907349,0.200000002980232,99,44,14549,-11181,"2016-08-25 14:18:32","11 ms loop long",11,162.672369,11.0040903177193
"3741",7583,151.227901754227,-33.9315240111607,10,-1.89999997615814,10.8999996185303,0,100.5,44,14596,-8953,"2016-08-25 14:18:33","11 ms loop long",11,130.677988,11.0643568088417
"3742",7584,151.228022204657,-33.9315407780409,10,-1.5,10.8000001907349,0.300000011920929,100.6,44,14486,-11164,"2016-08-25 14:18:34","11 ms loop long",11,161.721704,10.9077955667965
"3744",7586,151.228254117541,-33.9315705068961,10.1000003814697,-1.70000004768372,10.8000001907349,0.100000001490116,100.4,44,14562,-10628,"2016-08-25 14:18:36","11 ms loop long",11,154.764936,10.9334351547122
"3745",7587,151.228373327963,-33.9315878172145,10.1000003814697,-2.09999990463257,10.8999996185303,-0.100000001490116,99.4,44,14489,-11477,"2016-08-25 14:18:37","11 ms loop long",11,166.290253,11.1009004717507
"3746",7588,151.22849220639,-33.9316072176546,10,-2.09999990463257,10.8999996185303,0,98.9,43,14391,-14311,"2016-08-25 14:18:38","11 ms loop long",11,205.949601,11.100450048688
"3747",7589,151.228610324039,-33.9316251605714,10.1000003814697,-1.79999995231628,10.8000001907349,0,99.8,43,14511,-11111,"2016-08-25 14:18:39","11 ms loop long",11,161.231721,10.9489727348374
"3748",7590,151.228726715939,-33.9316416467832,10.1000003814697,-1.79999995231628,10.8000001907349,0,99.3,43,14540,-10064,"2016-08-25 14:18:40","11 ms loop long",11,146.33056,10.9489727348374
"3766",7608,151.228230727114,-33.9315699603733,9.80000019073486,2.20000004768372,-10.8000001907349,0,-79.9,42,14578,-10257,"2016-08-25 14:18:58","11 ms loop long",11,149.526546,11.0217967831784
"3767",7609,151.228113337732,-33.9315506243359,9.80000019073486,2.09999990463257,-10.6999998092651,0,-79.1,42,14616,-8324,"2016-08-25 14:18:59","11 ms loop long",11,121.663584,10.9041274532963
"3768",7610,151.227996945652,-33.9315336988097,9.80000019073486,1.79999995231628,-10.8000001907349,-0.100000001490116,-79.2,42,14558,-10053,"2016-08-25 14:19:00","11 ms loop long",11,146.351574,10.9494293891741
"3769",7611,151.227878758288,-33.9315169822604,9.80000019073486,1.89999997615814,-10.8000001907349,0,-79.2,42,14507,-10566,"2016-08-25 14:19:01","11 ms loop long",11,153.280962,10.9658562834498
"3770",7612,151.227760883146,-33.9314995271112,9.60000038146973,1.89999997615814,-10.8999996185303,-0.100000001490116,-79.5,42,14536,-10667,"2016-08-25 14:19:02","11 ms loop long",11,155.055512,11.0648087011778
"3771",7613,151.227641767966,-33.9314818504174,9.69999980926514,1.79999995231628,-10.8000001907349,-0.100000001490116,-79.3,42,14564,-9981,"2016-08-25 14:19:03","11 ms loop long",11,145.363284,10.9494293891741
"3774",7616,151.227291498751,-33.9314339907627,9.69999980926514,1.60000002384186,-10.8999996185303,-0.300000011920929,-79.8,42,14545,-9822,"2016-08-25 14:19:06","11 ms loop long",11,142.86099,11.0208888828174
"3777",7619,151.22694157597,-33.9313844939069,9.80000019073486,1.89999997615814,-10.8999996185303,0,-79.6,41,14599,-8793,"2016-08-25 14:19:09","11 ms loop long",11,128.369007,11.0643568088417
"3795",7637,151.226722970476,-33.9313476851834,4.90000009536743,0,0.200000002980232,-3,-75.3,36,14481,-13376,"2016-08-25 14:20:25","12 ms loop long",12,193.697856,3.00665927587282
"3812",7654,151.227544977024,-33.9314637351255,10.3000001907349,-2.40000009536743,11.8000001907349,0,103.6,36,14446,-11564,"2016-08-25 14:20:42","12 ms loop long",12,167.053544,12.041594784708
"3813",7655,151.227684206753,-33.9314866240308,10.3000001907349,-2.29999995231628,11.6999998092651,0.200000002980232,103.9,36,14519,-10016,"2016-08-25 14:20:43","12 ms loop long",12,145.422304,11.9256025138628
"3814",7656,151.227812493942,-33.9315077085887,10.1000003814697,-2.20000004768372,11.8999996185303,0,104.1,36,14549,-9993,"2016-08-25 14:20:44","12 ms loop long",12,145.388157,12.101652413238
"3817",7659,151.228197550381,-33.9315638595656,10.1999998092651,-2,11.8000001907349,0.100000001490116,104.4,36,14514,-9772,"2016-08-25 14:20:47","12 ms loop long",12,141.830808,11.9687093916446
"3818",7660,151.228325106714,-33.9315824594449,10.1000003814697,-2.09999990463257,11.8999996185303,0.100000001490116,104.6,36,14529,-9709,"2016-08-25 14:20:48","12 ms loop long",12,141.062061,12.0842869264502
"3819",7661,151.228453537497,-33.9316020751585,10.1000003814697,-2,11.8000001907349,0,104.6,36,14464,-10907,"2016-08-25 14:20:49","12 ms loop long",12,157.758848,11.9682916283546
"3820",7662,151.228582399933,-33.9316190479385,10.1000003814697,-1.79999995231628,11.8999996185303,0,104.2,36,14420,-12126,"2016-08-25 14:20:50","12 ms loop long",12,174.85692,12.0353641718628
"3821",7663,151.228711803885,-33.9316369423908,10.1000003814697,-2.20000004768372,11.8000001907349,-0.100000001490116,104.2,35,14465,-11049,"2016-08-25 14:20:51","12 ms loop long",12,159.823785,12.0037496104946
"3822",7664,151.228838637065,-33.9316557093904,10.1000003814697,-1.79999995231628,11.8000001907349,0.200000002980232,103.7,35,14439,-12191,"2016-08-25 14:20:52","12 ms loop long",12,176.025849,11.9381742461263
"3825",7667,151.229115295,-33.9316911112662,9.69999980926514,-0.699999988079071,3.90000009536743,-0.100000001490116,106.1,35,14516,-9887,"2016-08-25 14:20:55","12 ms loop long",12,143.519692,3.96358432829108
"3838",7680,151.228738161398,-33.9316304481544,9.89999961853027,1.29999995231628,-10,0,-78.9,35,14318,-13133,"2016-08-25 14:21:08","12 ms loop long",12,188.038294,10.0841459666162
"3839",7681,151.228622591618,-33.9316193662677,9.80000019073486,1.60000002384186,-10.8999996185303,0,-79.6,35,14318,-13133,"2016-08-25 14:21:09","12 ms loop long",12,188.038294,11.0168049706008
"3841",7683,151.228374509993,-33.9315848169202,9.89999961853027,2.09999990463257,-11.8999996185303,-0.100000001490116,-79,34,14345,-12089,"2016-08-25 14:21:11","12 ms loop long",12,173.416705,12.0842869264502
"3844",7686,151.227987264628,-33.9315312440912,9.89999961853027,2.09999990463257,-11.6999998092651,0.100000001490116,-79,34,14515,-8255,"2016-08-25 14:21:14","12 ms loop long",12,119.821325,11.8873880704114
"3845",7687,151.227859731343,-33.9315122100607,9.80000019073486,2.09999990463257,-11.8999996185303,-0.100000001490116,-79.5,34,14543,-8475,"2016-08-25 14:21:15","12 ms loop long",12,123.251925,12.0842869264502
"3848",7690,151.227474928073,-33.9314561083122,10.1000003814697,2.09999990463257,-11.6999998092651,0,-78.9,34,14477,-9673,"2016-08-25 14:21:18","12 ms loop long",12,140.036021,11.8869674491125
"3849",7691,151.227347972526,-33.9314358701745,9.89999961853027,2.29999995231628,-11.8000001907349,0,-79.9,34,14514,-8746,"2016-08-25 14:21:19","12 ms loop long",12,126.939444,12.0220632289969
"3850",7692,151.227220341647,-33.9314147836207,9.89999961853027,2.29999995231628,-11.6999998092651,0,-78.7,34,14495,-9249,"2016-08-25 14:21:20","12 ms loop long",12,134.064255,11.923925331763
"3853",7695,151.226859432375,-33.9313602623146,9.69999980926514,1.79999995231628,-10.8000001907349,-0.200000002980232,-80.4,34,14425,-11437,"2016-08-25 14:21:23","12 ms loop long",12,164.978725,10.950799237928
"3854",7696,151.226755488749,-33.9313474596676,9.5,1.10000002384186,-7.90000009536743,-0.300000011920929,-81,34,14312,-13811,"2016-08-25 14:21:24","12 ms loop long",12,197.663032,7.98185451924614
"3863",7705,151.226851971386,-33.9313605753253,10,-1.70000004768372,7.80000019073486,0,98.4,33,14364,-11747,"2016-08-25 14:21:33","12 ms loop long",12,168.733908,7.98310736102105
"3864",7706,151.226949600828,-33.9313775694023,10.1000003814697,-2,9.80000019073486,0,100.3,33,14373,-11451,"2016-08-25 14:21:34","12 ms loop long",12,164.585223,10.0019999869228
"3870",7712,151.227690580136,-33.9314913508134,10.1000003814697,-2.29999995231628,11.6999998092651,0,99.2,33,14361,-11858,"2016-08-25 14:21:40","12 ms loop long",12,170.292738,11.923925331763
"3878",7720,151.228694177891,-33.9316367628652,10.1000003814697,-2,11.8999996185303,0.100000001490116,100.2,32,14421,-10509,"2016-08-25 14:21:48","12 ms loop long",12,151.550289,12.0673108405029
"3889",7731,151.229030355067,-33.9316826688701,9.89999961853027,1.29999995231628,-5.90000009536743,0,-82.3,31,14348,-12142,"2016-08-25 14:21:59","12 ms loop long",12,174.213416,6.04152306967026
"3894",7736,151.228506076112,-33.931604712815,9.89999961853027,2.09999990463257,-11.6999998092651,-0.100000001490116,-79.5,31,14156,-16124,"2016-08-25 14:22:04","12 ms loop long",12,228.251344,11.8873880704114
"3897",7739,151.228105275162,-33.9315484874082,9.80000019073486,2.09999990463257,-11.6999998092651,-0.100000001490116,-78.7,31,14409,-9673,"2016-08-25 14:22:07","12 ms loop long",12,139.378257,11.8873880704114
"3898",7740,151.227978814564,-33.9315304147675,9.80000019073486,2.09999990463257,-11.8000001907349,0,-79.2,31,14455,-8406,"2016-08-25 14:22:08","12 ms loop long",12,121.50873,11.9854079655555
"3899",7741,151.227851077367,-33.9315120525316,9.89999961853027,2.09999990463257,-11.8999996185303,0,-78.9,31,14421,-9987,"2016-08-25 14:22:09","12 ms loop long",12,144.022527,12.0838731589039
"3900",7742,151.227723539216,-33.9314932227965,9.80000019073486,2.09999990463257,-11.8999996185303,0,-79,31,14414,-10554,"2016-08-25 14:22:10","12 ms loop long",12,152.125356,12.0838731589039
"3901",7743,151.227594268787,-33.9314743817029,9.80000019073486,2.20000004768372,-11.8999996185303,-0.100000001490116,-79,31,14441,-9729,"2016-08-25 14:22:11","12 ms loop long",12,140.496489,12.1020655729147
"3902",7744,151.227466494278,-33.9314548850455,9.80000019073486,2.09999990463257,-11.8000001907349,0,-79.1,31,14371,-10925,"2016-08-25 14:22:12","12 ms loop long",12,157.003175,11.9854079655555
"3903",7745,151.227338040683,-33.9314354700152,9.69999980926514,2.09999990463257,-11.8999996185303,0,-79.3,31,14452,-9227,"2016-08-25 14:22:13","12 ms loop long",12,133.348604,12.0838731589039
"3904",7746,151.227208513463,-33.9314171722986,9.69999980926514,2,-11.8999996185303,-0.200000002980232,-78.6,30,14414,-9785,"2016-08-25 14:22:14","12 ms loop long",12,141.04099,12.0685538040899
"3905",7747,151.227080740882,-33.9313986341675,9.89999961853027,2.09999990463257,-11.6999998092651,0,-78.4,30,14378,-11569,"2016-08-25 14:22:15","12 ms loop long",12,166.339082,11.8869674491125
"3906",7748,151.226954454132,-33.9313798783778,9.69999980926514,2,-11.8000001907349,0,-79,30,14423,-9670,"2016-08-25 14:22:16","12 ms loop long",12,139.47041,11.9682916283546
"3921",7763,151.227351706905,-33.9314382680165,10.1999998092651,-2.20000004768372,11.6999998092651,0,99.2,29,14346,-11654,"2016-08-25 14:22:31","12 ms loop long",12,167.188284,11.9050407704725
"3923",7765,151.227605003342,-33.9314741832196,10.1999998092651,-2.09999990463257,11.6999998092651,0.200000002980232,99.7,29,14375,-10536,"2016-08-25 14:22:33","12 ms loop long",12,151.455,11.8886498450182
"3926",7768,151.227992973407,-33.9315328562889,10,-2.20000004768372,11.8000001907349,0,99.5,29,14370,-11004,"2016-08-25 14:22:36","12 ms loop long",12,158.12748,12.0033330667424
"3927",7769,151.228120597928,-33.9315522383544,10,-2.09999990463257,11.8999996185303,0.100000001490116,100.2,29,14425,-9858,"2016-08-25 14:22:37","12 ms loop long",12,142.20165,12.0842869264502
"3928",7770,151.228249062755,-33.931570834021,10.1000003814697,-2.09999990463257,11.8000001907349,0,99.7,29,14434,-9481,"2016-08-25 14:22:38","12 ms loop long",12,136.848754,11.9854079655555
"3929",7771,151.228377291796,-33.9315899396061,10.1999998092651,-2.09999990463257,11.6999998092651,0.100000001490116,99.9,29,14403,-9932,"2016-08-25 14:22:39","12 ms loop long",12,143.050596,11.8873880704114
"3931",7773,151.228632761815,-33.9316252355233,10.1000003814697,-2.09999990463257,11.8000001907349,0.100000001490116,100.4,29,14427,-9234,"2016-08-25 14:22:41","12 ms loop long",12,133.218918,11.9858251322593
"3932",7774,151.228760521968,-33.9316444683666,10.1000003814697,-2.09999990463257,11.8000001907349,0,100.2,29,14416,-10109,"2016-08-25 14:22:42","12 ms loop long",12,145.731344,11.9854079655555
"3943",7785,151.228999065146,-33.931675532025,9.69999980926514,1.39999997615814,-6.90000009536743,-0.200000002980232,-79.5,28,14322,-11455,"2016-08-25 14:22:53","12 ms loop long",12,164.05851,7.0434367499471
"3944",7786,151.228910331328,-33.9316619530266,9.69999980926514,1.60000002384186,-8.89999961853027,-0.100000001490116,-80.5,28,14302,-12311,"2016-08-25 14:22:54","12 ms loop long",12,176.071922,9.043229140436
"3947",7789,151.228553719602,-33.9316097407075,9.80000019073486,2.09999990463257,-11.8999996185303,0.200000002980232,-78.8,28,14285,-12086,"2016-08-25 14:22:57","12 ms loop long",12,172.64851,12.0855281440933
"3948",7790,151.22842503353,-33.9315911777982,9.89999961853027,2.09999990463257,-11.8999996185303,-0.100000001490116,-78.4,27,14208,-13097,"2016-08-25 14:22:58","12 ms loop long",12,186.082176,12.0842869264502
"3950",7792,151.228166301315,-33.9315561095651,9.89999961853027,2,-11.8000001907349,-0.100000001490116,-78.3,27,14305,-11249,"2016-08-25 14:23:00","12 ms loop long",12,160.916945,11.9687093916446
"3951",7793,151.228040099948,-33.9315374646132,9.80000019073486,2,-11.8000001907349,0.100000001490116,-78.6,27,14331,-10993,"2016-08-25 14:23:01","12 ms loop long",12,157.540683,11.9687093916446
"3952",7794,151.227899703716,-33.931516012573,9.80000019073486,2.09999990463257,-11.8999996185303,0,-79.2,27,14408,-9159,"2016-08-25 14:23:02","12 ms loop long",12,131.962872,12.0838731589039
"3954",7796,151.22765329695,-33.9314797919447,9.60000038146973,2,-11.8999996185303,-0.100000001490116,-79.2,27,14363,-10907,"2016-08-25 14:23:04","12 ms loop long",12,156.657241,12.0673108405029
"3957",7799,151.227268716747,-33.9314239782865,9.69999980926514,1.89999997615814,-11.8000001907349,-0.200000002980232,-78.6,27,14342,-11674,"2016-08-25 14:23:07","12 ms loop long",12,167.428508,11.9536607117626
"3975",7817,151.227422484894,-33.9314495951848,10.1999998092651,-2.20000004768372,11.8000001907349,0,99.5,26,14225,-13404,"2016-08-25 14:23:25","12 ms loop long",12,190.6719,12.0033330667424
"3976",7818,151.227549837547,-33.9314682859775,10,-2.29999995231628,11.8000001907349,0.200000002980232,99.5,26,14352,-10119,"2016-08-25 14:23:26","12 ms loop long",12,145.227888,12.0237267219108
"3977",7819,151.227690395548,-33.931488557075,9.89999961853027,-2.20000004768372,11.8000001907349,0,100.1,26,14369,-9060,"2016-08-25 14:23:27","12 ms loop long",12,130.18314,12.0033330667424
"3978",7820,151.227807055726,-33.9315062837584,9.89999961853027,-2.20000004768372,11.8000001907349,0,100,25,14297,-11237,"2016-08-25 14:23:28","12 ms loop long",12,160.655389,12.0033330667424
"3979",7821,151.2279491511,-33.931526196873,10,-1.89999997615814,11.8000001907349,0,100.4,25,14287,-11370,"2016-08-25 14:23:29","12 ms loop long",12,162.44319,11.9519874669757
"3981",7823,151.22820029931,-33.9315606815026,10.1999998092651,-2.20000004768372,11.6999998092651,0,99.8,25,14359,-10260,"2016-08-25 14:23:31","12 ms loop long",12,147.32334,11.9050407704725
"3983",7825,151.228460636656,-33.9316025131678,10.1000003814697,-1.89999997615814,11.8999996185303,0,100.2,25,14271,-13520,"2016-08-25 14:23:33","12 ms loop long",12,192.94392,12.0507257387438
"3984",7826,151.228588434225,-33.9316191775404,10.1000003814697,-2.09999990463257,11.6999998092651,0,99.5,25,14358,-9915,"2016-08-25 14:23:34","12 ms loop long",12,142.35957,11.8869674491125
"3985",7827,151.228714197298,-33.9316388214387,10.1000003814697,-2.09999990463257,11.8000001907349,0.100000001490116,100.2,25,14365,-10240,"2016-08-25 14:23:35","12 ms loop long",12,147.0976,11.9858251322593
"3986",7828,151.228842940285,-33.9316585738649,10.1000003814697,-1.89999997615814,11.8999996185303,0,100.5,25,14348,-10931,"2016-08-25 14:23:36","12 ms loop long",12,156.837988,12.0507257387438
"3988",7830,151.229062835765,-33.9316866095474,9.89999961853027,-1,6.90000009536743,0,99.7,25,14328,-10982,"2016-08-25 14:23:38","12 ms loop long",12,157.350096,6.97208729980273
"4000",7842,151.228586044362,-33.9316177191709,10.1000003814697,2,-11.8000001907349,0,-79.3,24,14171,-13136,"2016-08-25 14:23:50","12 ms loop long",12,186.150256,11.9682916283546
"4002",7844,151.228327141853,-33.9315807870151,9.89999961853027,2.29999995231628,-11.6999998092651,0,-79,24,14301,-10477,"2016-08-25 14:23:52","12 ms loop long",12,149.831577,11.923925331763
"4003",7845,151.228200268288,-33.9315615888154,9.89999961853027,2.20000004768372,-11.6999998092651,0,-78.4,24,14301,-10477,"2016-08-25 14:23:53","12 ms loop long",12,149.831577,11.9050407704725
"4005",7847,151.227943358106,-33.9315211917797,9.80000019073486,2,-11.8999996185303,-0.100000001490116,-78.6,24,14336,-10440,"2016-08-25 14:23:55","12 ms loop long",12,149.66784,12.0673108405029
"4007",7849,151.227687753849,-33.9314863721315,9.80000019073486,2,-11.8000001907349,0,-78.7,24,14343,-11021,"2016-08-25 14:23:57","12 ms loop long",12,158.074203,11.9682916283546
"4008",7850,151.227559710841,-33.9314666789365,9.69999980926514,2.09999990463257,-11.8999996185303,0,-79.1,23,14377,-8787,"2016-08-25 14:23:58","12 ms loop long",12,126.330699,12.0838731589039
"4009",7851,151.227429783068,-33.9314481302348,9.80000019073486,1.89999997615814,-11.8999996185303,-0.100000001490116,-78.4,23,14327,-10347,"2016-08-25 14:23:59","12 ms loop long",12,148.241469,12.0511406443838
"4023",7865,151.226800666711,-33.9313565256897,10.1000003814697,-1.5,6.80000019073486,0,97.5,22,14277,-11175,"2016-08-25 14:24:13","12 ms loop long",12,159.545475,6.9634763296786
"4026",7868,151.22711117966,-33.9314049681525,10.3999996185303,-1.79999995231628,10.8999996185303,0.200000002980232,98.9,22,14269,-11333,"2016-08-25 14:24:16","12 ms loop long",12,161.710577,11.0494339906391
"4029",7871,151.227482158419,-33.9314579299067,10.1999998092651,-2.09999990463257,11.8000001907349,0.300000011920929,99.3,22,14233,-11696,"2016-08-25 14:24:19","12 ms loop long",12,166.469168,11.9891619435202
"4031",7873,151.227742855137,-33.931496005216,10.1000003814697,-2.09999990463257,11.8999996185303,0,99.6,22,14329,-9532,"2016-08-25 14:24:21","12 ms loop long",12,136.584028,12.0838731589039
"4032",7874,151.227872097765,-33.9315154735927,10.1000003814697,-2.40000009536743,11.8000001907349,0,99.4,22,14231,-12254,"2016-08-25 14:24:22","12 ms loop long",12,174.386674,12.041594784708
"4033",7875,151.228000397014,-33.9315359870748,10.1999998092651,-2.20000004768372,11.6999998092651,0.100000001490116,100.1,22,14284,-10723,"2016-08-25 14:24:23","12 ms loop long",12,153.167332,11.9054607532388
"4035",7877,151.228253453876,-33.9315716656573,10.1999998092651,-2.09999990463257,11.6999998092651,0.100000001490116,99.8,22,14343,-9628,"2016-08-25 14:24:25","12 ms loop long",12,138.094404,11.8873880704114
"4036",7878,151.228381530247,-33.9315914560169,10.1000003814697,-2.09999990463257,11.8999996185303,0,99.7,22,14288,-9768,"2016-08-25 14:24:26","12 ms loop long",12,139.565184,12.0838731589039
