id,Longitude,Latitude,Altitude,VelocityX,VelocityY,VelocityZ,Battery,Voltage,Current,Date,Method
3919,151.228406410506,-33.931708740549,9.89999961853027,3,3,3,27,14351,-11884,"2016-08-17 15:03:36","max loop slow speed test2"
3920,151.228413800184,-33.9316808707811,10.1000003814697,2.79999995231628,2.79999995231628,2.79999995231628,27,14375,-11744,"2016-08-17 15:03:37","max loop slow speed test2"
3921,151.228421550227,-33.9316553130352,10.1000003814697,2.79999995231628,2.79999995231628,2.79999995231628,27,14399,-10984,"2016-08-17 15:03:38","max loop slow speed test2"
3922,151.22843055251,-33.9316289961632,10.1000003814697,2.90000009536743,2.90000009536743,2.90000009536743,27,14399,-10984,"2016-08-17 15:03:39","max loop slow speed test2"
3923,151.228440584028,-33.9316018923701,10.1999998092651,2.90000009536743,2.90000009536743,2.90000009536743,27,14423,-10393,"2016-08-17 15:03:40","max loop slow speed test2"
3924,151.228450558457,-33.9315752758786,10.1999998092651,2.79999995231628,2.79999995231628,2.79999995231628,27,14427,-10378,"2016-08-17 15:03:41","max loop slow speed test2"
3925,151.228458159597,-33.931548613427,10.1999998092651,2.90000009536743,2.90000009536743,2.90000009536743,27,14429,-10249,"2016-08-17 15:03:42","max loop slow speed test2"
3926,151.228466362788,-33.9315222566348,10.1999998092651,2.79999995231628,2.79999995231628,2.79999995231628,27,14430,-10072,"2016-08-17 15:03:43","max loop slow speed test2"
3927,151.228475869811,-33.9314970018953,10.1000003814697,2.79999995231628,2.79999995231628,2.79999995231628,26,14443,-9921,"2016-08-17 15:03:44","max loop slow speed test2"
3928,151.228483963118,-33.931471071294,10.1000003814697,2.90000009536743,2.90000009536743,2.90000009536743,26,14440,-10023,"2016-08-17 15:03:45","max loop slow speed test2"
3929,151.22849083831,-33.9314438659149,10.1000003814697,3,3,3,26,14438,-10131,"2016-08-17 15:03:46","max loop slow speed test2"
3930,151.228497160442,-33.9314166914161,10.1000003814697,2.90000009536743,2.90000009536743,2.90000009536743,26,14440,-9934,"2016-08-17 15:03:47","max loop slow speed test2"
