id,Longitude,Latitude,Altitude,VelocityX,VelocityY,VelocityZ,Battery,Voltage,Current,Date,Method
1949,151.228176328109,-33.9317394675875,9.69999980926514,-3.79999995231628,-3.79999995231628,-3.79999995231628,74,15411,-8211,"2016-08-16 11:57:42","high speed loop test"
1950,151.228171160615,-33.9317562017057,9.89999961853027,-1,-1,-1,74,15496,-6740,"2016-08-16 11:57:43","high speed loop test"
1951,151.228167683988,-33.9317572693651,9.89999961853027,-0.200000002980232,-0.200000002980232,-0.200000002980232,74,15392,-8830,"2016-08-16 11:57:44","high speed loop test"
1952,151.228161281898,-33.9317581686485,9.89999961853027,0,0,0,74,15308,-10647,"2016-08-16 11:57:45","high speed loop test"
1953,151.228154421062,-33.9317561302604,9.89999961853027,0.699999988079071,0.699999988079071,0.699999988079071,74,15290,-10990,"2016-08-16 11:57:46","high speed loop test"
1954,151.228162682651,-33.9317395303684,10,2.5,2.5,2.5,74,15290,-10990,"2016-08-16 11:57:47","high speed loop test"
1955,151.22817578416,-33.9317054183109,10,4.30000019073486,4.30000019073486,4.30000019073486,74,15294,-10911,"2016-08-16 11:57:48","high speed loop test"
1956,151.228193733057,-33.9316547703826,10,6.19999980926514,6.19999980926514,6.19999980926514,74,15263,-11656,"2016-08-16 11:57:49","high speed loop test"
1957,151.228218008202,-33.9315872114174,10.1000003814697,8.19999980926514,8.19999980926514,8.19999980926514,74,15273,-11261,"2016-08-16 11:57:50","high speed loop test"
1958,151.228246723416,-33.931503015925,10.1000003814697,9.5,9.5,9.5,74,15279,-10808,"2016-08-16 11:57:51","high speed loop test"
1959,151.228269572294,-33.9314121726596,10.1000003814697,9.89999961853027,9.89999961853027,9.89999961853027,74,15291,-10772,"2016-08-16 11:57:52","high speed loop test"
1960,151.228290842262,-33.9313228082108,10.1000003814697,9.60000038146973,9.60000038146973,9.60000038146973,74,15321,-10342,"2016-08-16 11:57:53","high speed loop test"
1961,151.228315332671,-33.9312367492194,10.1999998092651,9.5,9.5,9.5,74,15366,-8723,"2016-08-16 11:57:54","high speed loop test"
1962,151.228340893833,-33.9311502127663,10.1999998092651,9.60000038146973,9.60000038146973,9.60000038146973,74,15367,-9023,"2016-08-16 11:57:55","high speed loop test"
1963,151.228364714736,-33.9310619305336,10.1999998092651,9.5,9.5,9.5,73,15347,-8864,"2016-08-16 11:57:56","high speed loop test"
1964,151.228385294233,-33.9309884981395,10.1000003814697,6.5,6.5,6.5,73,15339,-9567,"2016-08-16 11:57:57","high speed loop test"
1965,151.22839504892,-33.9309471557433,10,3.09999990463257,3.09999990463257,3.09999990463257,73,15331,-9580,"2016-08-16 11:57:58","high speed loop test"
1966,151.22839871852,-33.9309360702097,10.1000003814697,0.200000002980232,0.200000002980232,0.200000002980232,73,15456,-7392,"2016-08-16 11:57:59","high speed loop test"
1967,151.228401751021,-33.9309382737835,10.3000001907349,0,0,0,73,15456,-7392,"2016-08-16 11:58:00","high speed loop test"
1968,151.228403273565,-33.930938855762,10.3999996185303,-0.100000001490116,-0.100000001490116,-0.100000001490116,73,15436,-7496,"2016-08-16 11:58:01","high speed loop test"
1969,151.228403005869,-33.9309424771141,10.3000001907349,-1,-1,-1,73,15346,-9633,"2016-08-16 11:58:02","high speed loop test"
1970,151.228399672926,-33.9309628282679,10.1000003814697,-2.90000009536743,-2.90000009536743,-2.90000009536743,73,15317,-10302,"2016-08-16 11:58:03","high speed loop test"
1971,151.228390515979,-33.9310009183187,9.89999961853027,-4.69999980926514,-4.69999980926514,-4.69999980926514,73,15295,-10448,"2016-08-16 11:58:04","high speed loop test"
1972,151.22837390742,-33.9310548223999,9.89999961853027,-6.59999990463257,-6.59999990463257,-6.59999990463257,73,15287,-10639,"2016-08-16 11:58:05","high speed loop test"
1973,151.228351131308,-33.931126343887,10,-8.69999980926514,-8.69999980926514,-8.69999980926514,73,15264,-10912,"2016-08-16 11:58:06","high speed loop test"
1974,151.228327160476,-33.9312115449801,9.89999961853027,-9.39999961853027,-9.39999961853027,-9.39999961853027,73,15220,-11550,"2016-08-16 11:58:07","high speed loop test"
1975,151.228312796396,-33.9312816260189,9.80000019073486,-6.90000009536743,-6.90000009536743,-6.90000009536743,73,15199,-12470,"2016-08-16 11:58:08","high speed loop test"
1976,151.228307373194,-33.9313287912904,9.80000019073486,-2.79999995231628,-2.79999995231628,-2.79999995231628,73,15293,-10523,"2016-08-16 11:58:09","high speed loop test"
1977,151.228303746897,-33.9313389848135,10,-0.400000005960464,-0.400000005960464,-0.400000005960464,73,15412,-7439,"2016-08-16 11:58:10","high speed loop test"
1978,151.228299490581,-33.9313416301621,9.89999961853027,-1.20000004768372,-1.20000004768372,-1.20000004768372,72,15338,-8392,"2016-08-16 11:58:11","high speed loop test"
1979,151.228289813364,-33.9313645904539,9.89999961853027,-3.40000009536743,-3.40000009536743,-3.40000009536743,72,15225,-11424,"2016-08-16 11:58:12","high speed loop test"
