_id,Longitude,Latitude,Altitude,Battery,Voltage,Current,Date,Method
1090,151.228564725789,-33.9315600443843,10.1000003814697,20,14239,-11201,"2016-08-15 11:04:10","test10m fast4"
1091,151.228565676258,-33.9315603580293,10.1000003814697,20,14239,-11201,"2016-08-15 11:04:11","test10m fast4"
1092,151.228568741639,-33.9315602433192,10.1000003814697,20,14231,-11449,"2016-08-15 11:04:11","test10m fast4"
1093,151.228575610232,-33.9315624302806,10.1000003814697,20,14231,-11449,"2016-08-15 11:04:12","test10m fast4"
1094,151.228586512834,-33.9315676476008,10.1000003814697,20,14226,-11240,"2016-08-15 11:04:12","test10m fast4"
1095,151.228602693093,-33.9315758703503,10.1000003814697,20,14226,-11240,"2016-08-15 11:04:13","test10m fast4"
1096,151.22862423955,-33.9315864572735,10.1000003814697,20,14214,-11806,"2016-08-15 11:04:13","test10m fast4"
1097,151.228651579447,-33.931598957089,10.1000003814697,20,14214,-11806,"2016-08-15 11:04:14","test10m fast4"
1098,151.22868480325,-33.9316133010234,10.1000003814697,20,14197,-11870,"2016-08-15 11:04:14","test10m fast4"
1099,151.228722252426,-33.9316296735713,10,20,14197,-11870,"2016-08-15 11:04:15","test10m fast4"
1100,151.228760381844,-33.931647349851,9.89999961853027,20,14197,-11870,"2016-08-15 11:04:15","test10m fast4"
1101,151.228790078774,-33.9316614363877,9.89999961853027,20,14197,-11870,"2016-08-15 11:04:16","test10m fast4"
1102,151.228810206566,-33.9316693512084,10,20,14204,-11883,"2016-08-15 11:04:16","test10m fast4"
1103,151.228822055411,-33.9316733082805,10.1000003814697,20,14204,-11883,"2016-08-15 11:04:17","test10m fast4"
1104,151.22882644145,-33.9316738830781,10.1000003814697,20,14265,-10946,"2016-08-15 11:04:17","test10m fast4"
1105,151.228827968143,-33.9316739990299,10.1999998092651,20,14265,-10946,"2016-08-15 11:04:18","test10m fast4"
1106,151.228830033936,-33.9316749094645,10.1999998092651,18,14250,-10477,"2016-08-15 11:04:18","test10m fast4"
1107,151.22883160707,-33.9316745465227,10.1999998092651,18,14250,-10477,"2016-08-15 11:04:19","test10m fast4"
1108,151.228830750108,-33.9316734278792,10.1000003814697,18,14174,-11209,"2016-08-15 11:04:19","test10m fast4"
1109,151.22882640803,-33.9316723575073,10,18,14174,-11209,"2016-08-15 11:04:20","test10m fast4"
1110,151.228821435909,-33.9316719612868,10,18,14208,-11690,"2016-08-15 11:04:20","test10m fast4"
1111,151.228818898041,-33.9316715436713,9.89999961853027,18,14208,-11690,"2016-08-15 11:04:21","test10m fast4"
1112,151.228818158302,-33.931668683091,9.89999961853027,18,14202,-11656,"2016-08-15 11:04:21","test10m fast4"
1113,151.228820011384,-33.9316605155027,9.89999961853027,18,14202,-11656,"2016-08-15 11:04:22","test10m fast4"
1114,151.228822755421,-33.9316472087491,9.89999961853027,18,14192,-11504,"2016-08-15 11:04:22","test10m fast4"
1115,151.228825771182,-33.9316285364405,9.89999961853027,18,14192,-11504,"2016-08-15 11:04:23","test10m fast4"
1116,151.228828829829,-33.9316043595946,9.89999961853027,18,14178,-12015,"2016-08-15 11:04:23","test10m fast4"
1117,151.228831964734,-33.9315757474383,9.89999961853027,18,14178,-12015,"2016-08-15 11:04:24","test10m fast4"
1118,151.228836500432,-33.9315422689767,9.89999961853027,18,14162,-12353,"2016-08-15 11:04:24","test10m fast4"
1119,151.228842210346,-33.9315046837564,9.89999961853027,18,14162,-12353,"2016-08-15 11:04:25","test10m fast4"
1120,151.228849104668,-33.9314631421971,9.89999961853027,18,14178,-12317,"2016-08-15 11:04:25","test10m fast4"
1121,151.228854642655,-33.9314232785495,10,18,14178,-12317,"2016-08-15 11:04:26","test10m fast4"
1122,151.228857521495,-33.9313904248442,9.89999961853027,18,14170,-11971,"2016-08-15 11:04:26","test10m fast4"
1123,151.22885755764,-33.9313674063476,9.89999961853027,18,14170,-11971,"2016-08-15 11:04:27","test10m fast4"
1124,151.228857454514,-33.9313554508128,10,18,14267,-9990,"2016-08-15 11:04:27","test10m fast4"
1125,151.228857778715,-33.9313500897277,10.1000003814697,18,14267,-9990,"2016-08-15 11:04:28","test10m fast4"
1126,151.228859155026,-33.9313499570415,10,18,14256,-10231,"2016-08-15 11:04:28","test10m fast4"
1127,151.228860831285,-33.9313493943471,10,18,14256,-10231,"2016-08-15 11:04:29","test10m fast4"
1128,151.228861721305,-33.9313494098481,10,18,14256,-10231,"2016-08-15 11:04:29","test10m fast4"
1129,151.228861404275,-33.9313502662633,10,18,14256,-10231,"2016-08-15 11:04:30","test10m fast4"
1130,151.228858647489,-33.9313531585265,10,18,14190,-11885,"2016-08-15 11:04:30","test10m fast4"
1131,151.2288492911,-33.9313544524863,10,18,14190,-11885,"2016-08-15 11:04:31","test10m fast4"
1132,151.228833204246,-33.93135485795,9.89999961853027,18,14215,-11196,"2016-08-15 11:04:31","test10m fast4"
1133,151.228810457047,-33.9313528729335,9.89999961853027,18,14215,-11196,"2016-08-15 11:04:32","test10m fast4"
1134,151.22878115613,-33.9313488182767,9.89999961853027,18,14197,-11601,"2016-08-15 11:04:32","test10m fast4"
1135,151.228746972011,-33.931343854668,10,18,14197,-11601,"2016-08-15 11:04:33","test10m fast4"
1136,151.22870745441,-33.931338027404,10,18,14197,-11601,"2016-08-15 11:04:33","test10m fast4"
1137,151.228665167648,-33.9313318124923,10,18,14197,-11601,"2016-08-15 11:04:34","test10m fast4"
1138,151.228628863989,-33.9313259294757,9.89999961853027,17,14163,-11881,"2016-08-15 11:04:34","test10m fast4"
1139,151.228603965735,-33.9313221741095,9.89999961853027,17,14163,-11881,"2016-08-15 11:04:35","test10m fast4"
1140,151.228592370036,-33.9313198093004,10,17,14251,-10409,"2016-08-15 11:04:35","test10m fast4"
1141,151.228588798897,-33.9313189303957,10.1000003814697,17,14251,-10409,"2016-08-15 11:04:36","test10m fast4"
1142,151.228589356969,-33.931318585991,10.1000003814697,17,14242,-9428,"2016-08-15 11:04:36","test10m fast4"
1143,151.228589226246,-33.931318155773,10.1999998092651,17,14242,-9428,"2016-08-15 11:04:37","test10m fast4"
1144,151.228589131995,-33.9313183520419,10.1000003814697,17,14199,-11102,"2016-08-15 11:04:37","test10m fast4"
1145,151.228591076911,-33.9313198595724,10.1000003814697,17,14199,-11102,"2016-08-15 11:04:38","test10m fast4"
1146,151.228593738736,-33.9313251044184,10.1000003814697,17,14190,-11474,"2016-08-15 11:04:38","test10m fast4"
1147,151.2285943721,-33.9313355678501,10.1000003814697,17,14190,-11474,"2016-08-15 11:04:39","test10m fast4"
1148,151.22859368066,-33.9313508431261,10.1000003814697,17,14177,-11597,"2016-08-15 11:04:39","test10m fast4"
1149,151.228590709236,-33.9313709542982,10.1000003814697,17,14177,-11597,"2016-08-15 11:04:40","test10m fast4"
1150,151.228586232004,-33.9313963340687,10.1000003814697,17,14155,-12052,"2016-08-15 11:04:40","test10m fast4"
1151,151.228581071143,-33.9314261216574,10.1000003814697,17,14155,-12052,"2016-08-15 11:04:41","test10m fast4"
1152,151.228575739222,-33.9314608819867,10.1000003814697,17,14169,-11848,"2016-08-15 11:04:41","test10m fast4"
1153,151.2285707826,-33.9314968794809,10.1000003814697,17,14169,-11848,"2016-08-15 11:04:42","test10m fast4"
1154,151.228566331955,-33.9315272663841,10,17,14169,-11848,"2016-08-15 11:04:42","test10m fast4"
1155,151.228563081619,-33.9315474637277,10,17,14169,-11848,"2016-08-15 11:04:43","test10m fast4"
1156,151.228561963927,-33.9315564233196,10.1000003814697,17,14147,-12190,"2016-08-15 11:04:43","test10m fast4"
1157,151.228562414812,-33.9315592257356,10.1999998092651,17,14147,-12190,"2016-08-15 11:04:44","test10m fast4"
1158,151.228564230243,-33.9315586000347,10.1999998092651,17,14259,-9533,"2016-08-15 11:04:44","test10m fast4"
1159,151.2285650883,-33.9315587117847,10.1999998092651,17,14259,-9533,"2016-08-15 11:04:45","test10m fast4"
1160,151.228564980076,-33.9315600375446,10.3000001907349,17,14269,-8288,"2016-08-15 11:04:45","test10m fast4"
1161,151.22856457064,-33.931561176969,10.3000001907349,17,14269,-8288,"2016-08-15 11:04:46","test10m fast4"
1162,151.228563983292,-33.9315619586679,10.3000001907349,17,14187,-11462,"2016-08-15 11:04:46","test10m fast4"
1163,151.228563786654,-33.9315623302627,10.3000001907349,17,14187,-11462,"2016-08-15 11:04:47","test10m fast4"
1164,151.22856389051,-33.9315621880558,10.3000001907349,17,14180,-11572,"2016-08-15 11:04:47","test10m fast4"
1165,151.228564065347,-33.931562051327,10.3999996185303,17,14180,-11572,"2016-08-15 11:04:48","test10m fast4"
1166,151.228564146676,-33.9315619664884,10.3999996185303,16,14194,-11336,"2016-08-15 11:04:48","test10m fast4"
1167,151.228563976456,-33.9315619499694,10.3000001907349,16,14194,-11336,"2016-08-15 11:04:49","test10m fast4"
1168,151.228563852295,-33.9315619970331,10.3999996185303,16,14195,-11179,"2016-08-15 11:04:49","test10m fast4"
1169,151.228563703764,-33.9315619995323,10.3999996185303,16,14195,-11179,"2016-08-15 11:04:50","test10m fast4"
1170,151.228563657516,-33.9315619637762,10.5,16,14180,-11423,"2016-08-15 11:04:50","test10m fast4"
1171,151.228563713065,-33.9315612278135,10.3999996185303,16,14180,-11423,"2016-08-15 11:04:51","test10m fast4"
1172,151.228563623462,-33.9315601337221,10.3999996185303,16,14196,-11171,"2016-08-15 11:04:51","test10m fast4"
1173,151.228563143922,-33.9315589380354,10.3000001907349,16,14196,-11171,"2016-08-15 11:04:52","test10m fast4"
1174,151.228562504468,-33.9315582320714,10.3000001907349,16,14161,-11929,"2016-08-15 11:04:52","test10m fast4"
1175,151.228562048019,-33.9315581357123,10.3000001907349,16,14161,-11929,"2016-08-15 11:04:53","test10m fast4"
1176,151.228562213755,-33.9315584449682,10.3999996185303,16,14144,-12089,"2016-08-15 11:04:53","test10m fast4"
1177,151.228562483084,-33.9315592418696,10.3999996185303,16,14144,-12089,"2016-08-15 11:04:54","test10m fast4"
1178,151.228562555909,-33.9315598568552,10.3000001907349,16,14163,-11707,"2016-08-15 11:04:54","test10m fast4"
1179,151.228562946479,-33.9315597645229,9.89999961853027,16,14163,-11707,"2016-08-15 11:04:55","test10m fast4"
1180,151.22856381025,-33.9315594463523,9.39999961853027,16,14230,-9737,"2016-08-15 11:04:55","test10m fast4"
1181,151.228564895859,-33.9315590256994,9,16,14230,-9737,"2016-08-15 11:04:56","test10m fast4"
1182,151.22856558548,-33.9315589327317,8.5,16,14230,-9737,"2016-08-15 11:04:56","test10m fast4"
1183,151.228565718834,-33.9315586582765,8,16,14230,-9737,"2016-08-15 11:04:57","test10m fast4"
1184,151.228565021578,-33.931558702948,7.5,16,14194,-10656,"2016-08-15 11:04:57","test10m fast4"
1185,151.228564197523,-33.9315589841073,7,16,14194,-10656,"2016-08-15 11:04:58","test10m fast4"
1186,151.228563503159,-33.9315595324552,6.5,16,14187,-10991,"2016-08-15 11:04:58","test10m fast4"
1187,151.228563401349,-33.9315602328914,6.09999990463257,16,14187,-10991,"2016-08-15 11:04:59","test10m fast4"
1188,151.228563099939,-33.9315604382691,5.69999980926514,16,14190,-10928,"2016-08-15 11:04:59","test10m fast4"
1189,151.228562795738,-33.931560603061,5.30000019073486,16,14190,-10928,"2016-08-15 11:05:00","test10m fast4"
1190,151.228562492666,-33.931560627494,4.80000019073486,16,14190,-11005,"2016-08-15 11:05:00","test10m fast4"
1191,151.228562653821,-33.9315605217085,4.30000019073486,16,14190,-11005,"2016-08-15 11:05:01","test10m fast4"
1192,151.228563007308,-33.9315597166365,3.79999995231628,16,14197,-10737,"2016-08-15 11:05:01","test10m fast4"
1193,151.228563984903,-33.9315590064912,3.40000009536743,16,14197,-10737,"2016-08-15 11:05:02","test10m fast4"
1194,151.228564663723,-33.9315584885348,2.90000009536743,16,14188,-11027,"2016-08-15 11:05:02","test10m fast4"
1195,151.228564906207,-33.931557638196,2.5,16,14188,-11027,"2016-08-15 11:05:03","test10m fast4"
1196,151.228565180219,-33.9315572995626,2,15,14179,-10881,"2016-08-15 11:05:03","test10m fast4"
1197,151.228565071571,-33.9315572201231,1.5,15,14179,-10881,"2016-08-15 11:05:04","test10m fast4"
1198,151.228564376368,-33.9315573647556,1.10000002384186,15,14194,-10935,"2016-08-15 11:05:04","test10m fast4"
1199,151.228563642773,-33.9315576776342,0.300000011920929,15,14194,-10935,"2016-08-15 11:05:05","test10m fast4"
1200,151.228563350036,-33.9315576925069,-0.200000002980232,15,14185,-11074,"2016-08-15 11:05:05","test10m fast4"
1201,151.228563407967,-33.9315577487886,-0.699999988079071,15,14185,-11074,"2016-08-15 11:05:06","test10m fast4"
1202,151.228563638133,-33.931557780987,-0.800000011920929,15,14149,-10825,"2016-08-15 11:05:06","test10m fast4"
1203,151.228563557259,-33.9315577696194,-0.699999988079071,15,14149,-10825,"2016-08-15 11:05:07","test10m fast4"
1204,151.228563547225,-33.9315577114797,-0.600000023841858,15,14330,-7448,"2016-08-15 11:05:07","test10m fast4"
1205,151.228563527435,-33.9315577357942,0,15,14330,-7448,"2016-08-15 11:05:08","test10m fast4"
1206,151.22856344156,-33.9315577033546,0,15,14501,-2778,"2016-08-15 11:05:08","test10m fast4"
